央视频道,#genre#
陕西卫视,http://live.hcs.cmvideo.cn:8088/envivo_w/2018/SD/shan3xi/1000/index.m3u8?&encrypt=
西藏卫视,http://live.hcs.cmvideo.cn:8088/envivo_x/2018/SD/xizang/1000/index.m3u8?&encrypt=
兵团卫视,http://live.hcs.cmvideo.cn:8088/envivo_w/2018/SD/bttv/1000/index.m3u8?&encrypt=
甘肃卫视,http://live.hcs.cmvideo.cn:8088/envivo_v/2018/SD/gansu/1000/index.m3u8?&encrypt=
内蒙古卫视,http://live.hcs.cmvideo.cn:8088/envivo_w/2018/SD/neimeng/1000/index.m3u8?&encrypt=
宁夏卫视,http://live.hcs.cmvideo.cn:8088/envivo_x/2018/SD/ningxia/1000/index.m3u8?&encrypt=
新疆卫视,http://live.hcs.cmvideo.cn:8088/wd-xinjiangwssd-600/index.m3u8?&encrypt=
山东教育,http://live.hcs.cmvideo.cn:8088/envivo_v/2018/SD/shandongedu/1000/index.m3u8?&encrypt=

咪咕综合,#genre#
HTV-1,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229307/index.m3u8
HTV-2,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229310/index.m3u8
HTV-3,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229313/index.m3u8
HTV-4,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229377/index.m3u8
HTV-5,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229316/index.m3u8
数码时代,http://live.aikan.miguvideo.com/PLTV/88888888/224/3221229419/index.m3u8
第一财经,http://live.hcs.cmvideo.cn:8088/wd_r1/2018/bestv/dycj/1000/index.m3u8?&encrypt=
上海ICS,http://live.hcs.cmvideo.cn:8088/wd_r4/dfl/waiyusd/600/index.m3u8?&encrypt=
上海综合,http://live.hcs.cmvideo.cn:8088/wd_r4/dfl/xinwenzonghehd/3000/index.m3u8?&encrypt=
东方影视,http://live.hcs.cmvideo.cn:8088/wd_r4/dfl/dianshijuhd/3000/index.m3u8?&encrypt=
东方都市,http://live.hcs.cmvideo.cn:8088/wd_r4/dfl/yulehd/3000/index.m3u8?&encrypt=
纪实人文,http://live.hcs.cmvideo.cn:8088/wd_r2/2018/ocn/jspdhd/2000/index.m3u8?ProgramID=&encrypt=
法制天地,http://live.hcs.cmvideo.cn:8088/wd_r2/2018/ocn/fztd/1000/index.m3u8?&encrypt=
全纪实,http://live.hcs.cmvideo.cn:8088/wd_r2/ocn/quanjishihd/3000/index.m3u8?ProgramID=&encrypt=
金鹰纪实,http://live.hcs.cmvideo.cn:8088/wd_r2/cctv/jinyingjishi/1200/index.m3u8?&encrypt=
国学频道,http://live.hcs.cmvideo.cn:8088/wd_r4/ocn/shuhua/600/index.m3u8?&encrypt=
威远综合,http://live.hcs.cmvideo.cn:8088/wd_r1/cnr/wyzh/1000/index.m3u8?&encrypt=
哈哈炫动,http://live.hcs.cmvideo.cn:8088/ws_w/2018/xdkt/xdkt450/350/index.m3u8?&encrypt=
嘉佳卡通,http://live.hcs.cmvideo.cn:8088/wd_r1/2018/nfmedia/jjkt/1000/index.m3u8?&encrypt=
优漫卡通,http://live.hcs.cmvideo.cn:8088/wd_r2/jstv/ymkt/600/index.m3u8?&encrypt=
浙江少儿,http://live.hcs.cmvideo.cn:8088/ws_w/2018/zj/se/1000/index.m3u8?&encrypt=
游戏风云,http://live.hcs.cmvideo.cn:8088/wd_r2/ocn/youxifengyunhd/600/index.m3u8?&encrypt=
杭州综合,http://live.hcs.cmvideo.cn:8088/ws_w/2018/hz/zh/1000/index.m3u8?&encrypt=
杭州影视,http://live.hcs.cmvideo.cn:8088/ws_w/2018/hz/ys/1000/index.m3u8?&encrypt=
连云港综合,http://live.hcs.cmvideo.cn:8088/wd_r2/jstv/lygxinwenzonghe/600/index.m3u8?&encrypt=
宿迁综合,http://live.hcs.cmvideo.cn:8088/wd_r2/jstv/sqxinwenzonghe/600/index.m3u8?&encrypt=
徐州综合,http://live.hcs.cmvideo.cn:8088/wd_r2/jstv/xzxinwenzonghe/600/index.m3u8?&encrypt=
镇江综合,http://live.hcs.cmvideo.cn:8088/wd_r2/jstv/zjxinwenzonghe/600/index.m3u8?&encrypt=
淮安综合,http://live.hcs.cmvideo.cn:8088/wd_r2/jstv/haxinwenzonghe/600/index.m3u8?&encrypt=
盐城综合,http://live.hcs.cmvideo.cn:8088/wd_r2/jstv/ycxinwenzonghe/600/index.m3u8?&encrypt=
泰州综合,http://live.hcs.cmvideo.cn:8088/wd_r2/jstv/tzxinwenzonghe/600/index.m3u8?&encrypt=
苏州综合,http://live.hcs.cmvideo.cn:8088/wd_r2/jstv/szxinwenzonghe/600/index.m3u8?&encrypt=
扬州综合,http://live.hcs.cmvideo.cn:8088/wd_r2/jstv/yzxinwenzonghe/600/index.m3u8?&encrypt=
常州综合,http://live.hcs.cmvideo.cn:8088/wd_r2/jstv/czxinwenzonghe/600/index.m3u8?&encrypt=
无锡综合,http://live.hcs.cmvideo.cn:8088/wd_r2/jstv/wxxinwenzonghe/600/index.m3u8?&encrypt=
好享购物,http://live.hcs.cmvideo.cn:8088/wd_r2/jstv/hxgw/600/index.m3u8?&encrypt=
江苏靓妆,http://live.hcs.cmvideo.cn:8088/wd_r2/jstv/jsliangzhuang/600/index.m3u8?&encrypt=
江苏学习,http://live.hcs.cmvideo.cn:8088/wd_r2/jstv/jsxuexi/600/index.m3u8?&encrypt=
江苏体育,http://live.hcs.cmvideo.cn:8088/wd_r2/jstv/jstiyu/600/index.m3u8?&encrypt=
江苏影视,http://live.hcs.cmvideo.cn:8088/wd_r2/jstv/jsyingshi/600/index.m3u8?&encrypt=
江苏国际,http://live.hcs.cmvideo.cn:8088/wd_r2/jstv/jsguoji/600/index.m3u8?&encrypt=
江苏教育,http://live.hcs.cmvideo.cn:8088/wd_r2/jstv/jsjiaoyu/600/index.m3u8?&encrypt=
江苏公共,http://live.hcs.cmvideo.cn:8088/wd_r2/jstv/jsgonggong/600/index.m3u8?&encrypt=
江苏综艺,http://live.hcs.cmvideo.cn:8088/wd_r2/jstv/jszongyi/600/index.m3u8?&encrypt=
江苏城市,http://live.hcs.cmvideo.cn:8088/wd_r2/jstv/jschengshi/600/index.m3u8?&encrypt=
中国黄河,http://live.hcs.cmvideo.cn:8088/wd_r4/cnr/zghuanghe/600/index.m3u8?&encrypt=
恩施综合,http://live.hcs.cmvideo.cn:8088/wd_r3/cnr/enshixinwen/600/index.m3u8?&encrypt=
长阳综合,http://live.hcs.cmvideo.cn:8088/wd_r2/cnr/cyzonghe/600/index.m3u8?&encrypt=
孝感公共,http://live.hcs.cmvideo.cn:8088/wd_r3/cnr/xiaogangonggong/600/index.m3u8?&encrypt=
山西公共,http://live.hcs.cmvideo.cn:8088/wd_r4/cnr/sxgonggong/1000/index.m3u8?&encrypt=
山西影视,http://live.hcs.cmvideo.cn:8088/wd_r4/cnr/sxyingshi/600/index.m3u8?&encrypt=
山西经济,http://live.hcs.cmvideo.cn:8088/wd_r4/cnr/sxjingjizixun/600/index.m3u8?&encrypt=
德州图文,http://live.hcs.cmvideo.cn:8088/wd_r1/cnr/dztw/2000/index.m3u8?&encrypt=
德州公共,http://live.hcs.cmvideo.cn:8088/wd_r1/cnr/dzgg/2000/index.m3u8?&encrypt=
德州综合,http://live.hcs.cmvideo.cn:8088/wd_r1/cnr/dzxwzh/2000/index.m3u8?&encrypt=
汉中留坝,http://live.hcs.cmvideo.cn:8088/wd_r1/cnr/hzlbdianshitai/1000/index.m3u8?&encrypt=
汉中综合,http://live.hcs.cmvideo.cn:8088/wd_r1/cnr/hanzhongzonghe/1000/index.m3u8?&encrypt=
汉中公共,http://live.hcs.cmvideo.cn:8088/wd_r1/cnr/hanzhonggonggong/1000/index.m3u8?&encrypt=
临洮电视,http://live.hcs.cmvideo.cn:8088/migu/kailu/linyaodst/51/20191206/index.m3u8?&encrypt=
漳县综合,http://live.hcs.cmvideo.cn:8088/wd_r4/cnr/zhangxianzonghe/600/index.m3u8?&encrypt=
咪咕探索纪录,http://live.hcs.cmvideo.cn:8088/wd_r1/2018/wasu/tsjl/1000/index.m3u8?&encrypt=

咪咕影院,#genre#
咪咕周星驰电影,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100144102/75/index.m3u8?&encrypt=
咪咕高圆圆影视,http://live.hcs.cmvideo.cn:8088/wd-virtuallive5100002172-75/index.m3u8?&encrypt=
咪咕刘德华影院,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5102354855/75/index.m3u8?&&encrypt=
咪咕郭富城影院,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5102010220/75/index.m3u8?&encrypt=
咪咕张国荣影院,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5102354727/75/index.m3u8?&encrypt=
咪咕刘亦菲影视,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5102010221/75/index.m3u8?&encrypt=
咪咕爱情公寓,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5100180868/75/index.m3u8?&encrypt=
咪咕天龙八部集,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5100180869/75/index.m3u8?&encrypt=
咪咕古天乐影院,http://live.hcs.cmvideo.cn:8088/wd_r1/virtuallive/5101000744/75/index.m3u8?&encrypt=
咪咕古力娜扎剧场,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100170828/75/index.m3u8?&encrypt=
咪咕成龙作品,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5102010211/75/index.m3u8?&encrypt=
咪咕刘涛作品,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100178547/75/index.m3u8?&encrypt=
咪咕吴京作品,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5100180867/75/index.m3u8?&encrypt=
咪咕葛优作品,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5102354660/75/index.m3u8?&encrypt=
咪咕深夜剧场,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5100181674/75/index.m3u8?&encrypt=
咪咕黄金剧场,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100172024/75/index.m3u8?&encrypt=
咪咕国产剧场,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100179837/75/index.m3u8?&encrypt=
咪咕每日科幻,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100172731/75/index.m3u8?&encrypt=
咪咕追剧少女,http://live.hcs.cmvideo.cn:8088/wd-virtuallive5100002089-75/index.m3u8?&encrypt=
咪咕高清大片,http://live.hcs.cmvideo.cn:8088/wd_r3/cctv/gaoqingdapian/600/index.m3u8?&encrypt=
咪咕怀旧老片,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100074916/75/index.m3u8?&encrypt=
咪咕金庸频道,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5100181876/75/index.m3u8?&encrypt=
咪咕僵尸剧场,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5100192783/75/index.m3u8?&encrypt=
咪咕U7武侠剧场,http://live.hcs.cmvideo.cn:8088/wd_r1/virtuallive/5101000755/75/&encrypt=
咪咕经典频道,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100179383/75/index.m3u8?&encrypt=
咪咕经典贺岁片,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5100181836/75/index.m3u8?&encrypt=
咪咕假期剧场,http://live.hcs.cmvideo.cn:8088/wd_r1/virtuallive/5101000747/75/index.m3u8?&encrypt=
咪咕谍战剧场,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5101079524/75/index.m3u8?&encrypt=
咪咕精品剧场,http://live.hcs.cmvideo.cn:8088/wd_r1/2018/wasu/jpjc/1000/index.m3u8?&encrypt=
咪咕少林剧场,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100179213/75/index.m3u8?&encrypt=
咪咕狄仁杰,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100179816/75/index.m3u8?&encrypt=
咪咕乡村爱情,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5100181836/75/index.m3u8?&encrypt=
咪咕军旅剧场,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5100180303/75/index.m3u8?&encrypt=
咪咕精英剧场,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5102354627/75/index.m3u8?&encrypt=
咪咕四大名著,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100178536/75/index.m3u8?&encrypt=
咪咕高分影院,http://live.hcs.cmvideo.cn:8088/wd_r1/virtuallive/5101000708/75/index.m3u8?&encrypt=
BBC独家纪录片,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5101074616/75/index.m3u8?&encrypt=
王牌节目展播,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5101098146/75/index.m3u8?&encrypt=
咪咕小戏骨剧场,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100179213/75/index.m3u8?&encrypt=
咪咕风尚音乐,http://live.hcs.cmvideo.cn:8088/wd_r1/2018/wasu/fsyy/1000/index.m3u8?&encrypt=
咪咕高清娱乐,http://live.hcs.cmvideo.cn:8088/wd_r1/2018/wasu/zhpd/1000/index.m3u8?&encrypt=
SNH48公演,http://live.hcs.cmvideo.cn:8088/wd-virtuallive5100002043-75/index.m3u8?&encrypt=
咪咕新片放影庁,http://live.hcs.cmvideo.cn:8088/wd-virtuallive5100030975-150/index.m3u8?&encrypt=
咪咕24小時体育,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/tysy201903/75/index.m3u8?&encrypt=
咪咕动漫剧场,http://live.hcs.cmvideo.cn:8088/wd_r1/virtuallive/5101000751/75/index.m3u8?&encrypt=
咪咕热剧连播,http://live.hcs.cmvideo.cn:8088/wd_r3/cctv/rejulianbo/600/index.m3u8?&encrypt=
咪咕情感剧场,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100179837/75/index.m3u8?&encrypt=
咪咕国际剧场,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100179386/75/index.m3u8?&encrypt=
咪咕喜剧联盟,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5101097468/75/index.m3u8?&encrypt=
咪咕精品网剧,http://live.hcs.cmvideo.cn:8088/wd_r1/virtuallive/5101000751/75/index.m3u8?&encrypt=
咪咕盗墓方法论,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100179159/75/index.m3u8?&encrypt=
咪咕包青天,http://live.hcs.cmvideo.cn:8088/wd_r3/virtuallive/5100179054/75/index.m3u8?&encrypt=
咪咕小猪佩奇,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5102010216/75/index.m3u8?&encrypt=
咪咕超级飞侠,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5102010213/75/index.m3u8?&encrypt=
咪咕海底小纵队,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5102010220/75/index.m3u8?&encrypt=
王牌节目展播,http://live.hcs.cmvideo.cn:8088/wd_r2/virtuallive/5101098146/75/index.m3u8?&encrypt=
CIBN电影,http://live.hcs.cmvideo.cn:8088/ws_v/2018/cnbn/cnbn711/1000/index.m3u8?&encrypt=
CIBN院线大片,http://live.hcs.cmvideo.cn:8088/wd_r4/peoplecn/yuanxiandapian/600/index.m3u8?&encrypt=
CIBN综合,http://live.hcs.cmvideo.cn:8088/wd_r4/peoplecn/xinqidian/600/index.m3u8?&encrypt=
CIBN文旅中国,http://live.hcs.cmvideo.cn:8088/wd_r4/peoplecn/cibnlvyou/600/index.m3u8?&encrypt=
CIBN真人秀,http://live.hcs.cmvideo.cn:8088/wd_r3/peoplecn/cibnzhenrenxiu/600/index.m3u8?&encrypt=
CIBN艺术院线,http://live.hcs.cmvideo.cn:8088/wd_r3/2018/peoplecn/cibnteadjpd/1000/index.m3u8?&encrypt=
CIBN纪录片,http://live.hcs.cmvideo.cn:8088/wd_r3/2018/peoplecn/cibnjlpd/1000/index.m3u8?&encrypt=
CIBN炫佳动漫,http://live.hcs.cmvideo.cn:8088/wd_r3/2018/peoplecn/cibndmpd/1000/index.m3u8?&encrypt=
CIBN童学世界,http://live.hcs.cmvideo.cn:8088/wd_r3/2018/peoplecn/cibnrbjc/1000/index.m3u8?&encrypt=
CIBN流金岁月,http://live.hcs.cmvideo.cn:8088/wd_r4/peoplecn/cibnshoucang/600/index.m3u8?&encrypt=
CIBN风尚运动,http://live.hcs.cmvideo.cn:8088/migu/kailu/cibnfsyd/51/20191029/index.m3u8?&encrypt=
CIBN经典剧场,http://live.hcs.cmvideo.cn:8088/wd_r3/peoplecn/cibnjingdianjuchang/600/index.m3u8?&encrypt=
CIBN斗牛财经,http://live.hcs.cmvideo.cn:8088/migu/kailu/cibndncj/51/20191029/index.m3u8?&encrypt=
CIBN微电影,http://live.hcs.cmvideo.cn:8088/wd_r4/peoplecn/cibnweimovie/600/index.m3u8?&encrypt=
CIBN骄阳剧场,http://live.hcs.cmvideo.cn:8088/ws_v/2018/cibnjdjc/cibnjdjc711/1000/index.m3u8?&encrypt=

青海移动,#genre#
CCTV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225587/index.m3u8
CCTV2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8
CCTV3,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225606/index.m3u8
CCTV4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225590/index.m3u8
CCTV5,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225591/index.m3u8
CCTV5+,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV6,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225607/index.m3u8
CCTV7,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225593/index.m3u8
CCTV8,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225608/index.m3u8
CCTV9,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225595/index.m3u8
CCTV10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225596/index.m3u8
CCTV11,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225598/index.m3u8
CCTV13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225599/index.m3u8
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225600/index.m3u8
CCTV15,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
CCTV17,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
冬奥纪实,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8
CGTN,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225604/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225615/index.m3u8
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225618/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225619/index.m3u8
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225620/index.m3u8
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225621/index.m3u8
康巴卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225622/index.m3u8
河北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225623/index.m3u8
山西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
陕西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8
贵州卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225626/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
青海安多卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225631/index.m3u8
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
甘肃卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8
新疆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
云南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225636/index.m3u8
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225637/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8
旅游卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225639/index.m3u8
黑龙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225640/index.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225641/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225643/index.m3u8
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225644/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225645/index.m3u8
上海东方,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225647/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225648/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225651/index.m3u8
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225650/index.m3u8
山东教育卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225655/index.m3u8
CETV1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225652/index.m3u8
金鹰卡通,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225653/index.m3u8
卡酷少儿,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225654/index.m3u8
优漫卡通,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225656/index.m3u8
哈哈炫动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225657/index.m3u8
黑莓动画,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
黑莓电竞,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225712/index.m3u8
黑莓电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
纪实人文,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8
NewTV动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
NewTV古装剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
NewTV明星大片,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
NewTV惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
NewTV金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
NewTV军事评论,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
NewTV爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
NewTV精品大剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
NewTV精品记录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8 
NewTV健康有约,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
NewTV精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8 
NewTV军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
NewTV家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
NewTV搏击,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
NewTV中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
NewTV农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
NewTV潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
NewTV超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
NewTV超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
NewTV超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
NewTV超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
NewTV炫舞未来,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8
NewTV东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
